u,v
11725460129,11725460159
11725460129,11725460155
11725460155,11725460141
11725460155,11725460129
11725460155,11725460139
11725460151,11725460154
11725460151,11725460154
11725460151,11725460130
11725460146,11725460138
11725460146,11725460130
11725460146,11725460150
11725460138,11725460139
11725460138,11725460146
11725460138,11725460145
11725460139,11725460138
11725460139,11725460141
11725460139,11725460155
11725460145,11725460159
11725460145,11725460150
11725460145,11725460138
11725460141,11725460155
11725460141,11725460154
11725460141,11725460139
11725460154,11725460141
11725460154,11725460151
11725460154,11725460151
11725460162,11725460160
11725604869,11725460167
11725484229,11725484228
11725484229,11725484229
11725484229,11725484229
11725484248,11725484244
11725510459,11725510460
11725510461,11725510460
11725604879,11725604878
11725604879,11725604874
11725604879,11725604880
11725604875,11725604876
11725604876,11725604875
11725604876,11725604878
11725604876,11725604877
11725604885,11725604881
11735181799,11735181798
11735181808,11735181804
11749810288,11749810282
11749810303,11749810301
11750239388,11750239384
11750239388,11750239384
11750239388,11750239379
11750239384,11750239388
11750239384,11750239388
11750239384,11750239390
11750239390,11750239384
11750239395,11750239393
11750239397,11750239396
11750239408,11750239407
11750239409,11750239407
11750239411,11750239410
11750239413,11750239412
11752404917,11752404916
11752404917,11950697757
11752404917,11752404920
11950697757,11752404917
11950697757,11950697760
11950697757,11752404920
11752404945,11752404942
11752404948,11752404946
11752411025,11752411022
11801993164,11753100221
11801993164,12987642103
11801993164,11801993166
11802010902,11753100231
12453175080,11755811112
12453175080,11755811104
12453175080,12453175077
11756442609,11756442599
11756442609,11756442597
11756442609,11756442615
11756442599,11756442609
11756442599,11756442615
11756442599,11756442601
11756442615,11756442599
11756442615,11756442614
11756442615,11756442609
11756442601,11756442604
11756442601,11756442599
11756442601,11756442608
11756442608,11756442601
11756442614,11756442615
11756461741,11756461740
11756461741,11756461741
11756461741,11756461741
11756461756,11756461755
11756480766,11756480761
11756480768,11756480767
11756504256,11756504258
11756504302,11756504301
11756504322,11756504321
11756504448,11756504446
11770061693,11770061692
11770061693,9420119368
11770062250,4956887737
11770062250,11770062249
12476465568,12476465569
12476465568,11782321071
12476465568,12476465600
11793860014,11793860013
11793860014,11793859997
11793860014,11793859998
11793888571,11793888571
11793888571,11793888571
11793888571,11793860065
11793860863,11793860832
11793865017,11793860856
11793865017,11793865016
11793865017,11793860858
11793860858,11793865017
11793865014,11793865015
11793865014,11793865013
11793865014,11793865016
11793865015,11793865014
11793888635,11793888633
11793888635,11793888637
11793888635,11793888636
11793888634,11793888633
11793888636,11793888635
11793888638,11793888637
11793888641,11793888639
11793888641,11793888643
11793888641,11793888642
11793888640,11793888639
11793888643,11793888641
11793888643,11793888647
11793888643,11793888644
11793888642,11793888641
11793888647,11793888643
11793888647,11793888645
11793888647,11793888648
11793888644,11793888643
11793888646,11793888645
11793888648,11793888647
11793888649,11793888657
11793888649,11793888651
11793888649,11793888650
11793888657,11793888649
11793888657,11793888655
11793888657,11793888658
11793888651,11793888653
11793888651,11793888649
11793888651,11793888652
11793888650,11793888652
11793888650,11793888658
11793888650,11793888649
11793888652,11793888650
11793888652,11793888651
11793888652,11793888653
11793888658,11793888650
11793888658,11793888657
11793888658,11793888655
11793918096,11793918095
11793918096,11793918101
11793918096,11793918094
11793918095,11793918096
11793918101,11793918098
11793918101,11793918098
11793918101,11793918096
11793918097,11793918098
11793918098,11793918097
11793918098,11793918101
11793918098,11793918101
11793919250,11793919246
11801884163,11801884162
11801884163,11801884161
11801884163,11801884164
11801884165,11801896670
11801884165,11801896670
11801884165,11801964605
11801964605,11801964606
11801964605,11801884165
11801964605,11801964600
11801964606,11801964605
11801964676,11801964668
11801964707,11801964706
11802020666,11802020663
11802020666,11802020661
11802020666,11802063670
11802020663,11802020666
11802063670,11802020666
11812617247,11812617252
11816506901,11816506904
11819788427,11819788428
11819788431,11819788430
11819788436,11819788433
11819788436,11819788432
11819788436,11819788435
11819788433,11819788436
11819788435,11819788436
11819788444,11819788445
11826135310,12241108814
11826135310,12241108817
11826135310,11826135294
12241108814,11826135310
12241108814,11826135299
12241108814,12241108817
11826157465,11826157461
11826180720,11826180721
11826180722,11826180721
11826180731,11826180730
11826180731,11826180728
11826180731,11826180733
11826180730,11826180731
11826180754,11826180753
11828040689,11828040688
11828040689,11828040685
11828040689,11828040691
11828040688,11828040689
11828040691,11828040689
11828040699,11828040698
11828040796,11828040793
11828655080,11828655072
12452840731,11828655084
11828699132,11828699122
11835681579,11835681578
11835681579,11835681587
11835681579,11835681595
11835681594,11835681595
11835681668,11835681663
11835681670,11835681669
11835741086,11835741085
11835741286,11835741279
11850237337,12049116995
11850237337,11850237358
11850237337,11850237334
11850237366,11850237358
11850237366,11850246373
11850237366,11850237364
11854039832,11854039838
11854039832,11854039838
11854039832,11854039806
11854039838,11854039831
11854039838,11854039832
11854039838,11854039832
11854039838,11854039842
11854039842,11854039853
11854039842,11854039838
11854039842,11854039852
11860247103,11860247104
11860247104,11860247103
11860247104,11860247106
11860247104,11860247124
11860247106,11860247105
11860247106,11860247108
11860247106,11860247104
11860247105,11860247106
11860247108,11860247107
11860247108,11860247123
11860247108,11860247106
11860247107,11860247108
11860247123,11860247108
11880588427,12037845102
11880588427,12037851979
11880588427,12037851975
12037851979,11880588427
12037851979,11880588447
12037851979,12037851981
12037851975,12037851987
12037851975,12037852023
12037851975,11880588427
12037851975,12037851985
11880588447,12037845099
11880588447,11880588430
11880588447,12037851979
12037845099,11880588447
12037845099,11880588446
12037845099,12037845102
11881586828,11881586854
11881586831,11881586845
11881586849,11881586838
11881586849,11881586833
11881586849,11881586842
11881586842,11881586836
11881586842,11881586849
11881586842,11881586845
11881586838,11881586849
11881586838,11881586854
11881586838,11881586841
11881586841,11881586838
11901200625,11901200626
11901200625,11901200624
11901200625,11901200668
11901200626,11901200625
11901200626,11901200629
11901200626,11901200628
11901200668,11901200625
11901200629,11901200626
11901204692,11901204690
12844404403,11939594268
12844404403,12844404404
12844404403,11939594264
12844404403,12844396300
11952068603,11952068596
11952068605,11952068604
11952068627,11952068624
11960444194,13617148958
11960444194,11960444200
11960444194,11960444197
11960444200,11960444194
11960444200,11960444203
11960444200,11960444199
11960444197,11960444194
11960444197,11960444199
11960444197,11960444195
11960444195,11960444197
11960444199,11960444197
11960444199,11960444198
11960444199,11960444200
11960444198,11960444199
11960444203,11960444200
11960444203,13617166624
11960444203,11960444201
11960444201,11960444203
13617166624,11960444203
13617166624,11960444204
13617166624,13617166628
11960444204,13617166624
11960444204,13617148968
11960444204,13617148977
13617148968,11960444204
13617148968,13617166637
13617148968,13617148970
13617148968,13617166636
13617148977,11960444204
13617148977,11960444205
13617148977,13617148976
11960444205,13617148977
11994047908,11994047909
11994047910,11994047909
11994421930,11994421928
13526674235,13526674229
13526674235,13526674228
13526674235,11994502588
11994502590,11994502588
11994505895,11994505891
11994505895,11994505896
11994505895,11994505896
12000517168,11994505891
12000517168,12000517167
12000517168,12000517169
11994505911,11994505912
11994505911,11994505910
11994505911,12037848135
12037848135,11994505911
12037848135,12037848136
12037848135,11994505914
11994505914,12037848135
11994505916,11994505915
12000500802,12000500801
12000500804,12000500803
12000517169,12000517170
12000517169,12000517168
12000517169,12000517163
12033248958,12033248959
12033248958,12033248959
12033248958,12033277676
12033248959,12033248958
12033248959,12033248958
12033248959,12033248961
12033277676,12033277675
12033277676,12033248958
12033277676,12033277669
12033277669,12033248961
12033277669,12033277676
12033277669,12033277675
12033277675,12033277676
12033277675,12033277669
12033277675,12033277678
12033277680,12033277679
12033277839,12033277838
12033277928,12033278016
12033277928,12033277933
12033277928,12033277943
12033278016,12033277928
12033278016,12033278018
12033278016,12033278020
12033277933,12033277931
12033277933,12033277928
12033277933,12033277934
12033277930,12033277931
12033277931,12033277933
12033277931,12033277932
12033277931,12033277930
12033277932,12033277931
12033277934,12033277933
12033277942,12033277939
12033277944,12033277943
12033277948,12033277945
12033278018,12033278017
12033278018,12033278016
12033278018,12033278019
12033278017,12033278018
12033278019,12033278018
12033278021,12033278020
12033278022,12033278024
12033278024,12033278023
12033278024,12033278022
12033278024,12033278030
12033278023,12033278024
12033278053,12033278057
12033278060,12033278057
12083996989,12033278071
12083996989,12083996987
12083996989,12083996990
12033278079,12033278080
12033278079,12033278081
12033278079,12033278071
12033278080,12033278079
12033278081,12033278079
12037845111,12037845106
12037845112,12037851978
12037845112,12037845113
12037845112,12037845116
12037851978,12037851987
12037851978,12037851956
12037851978,12037845112
12037845113,12037845112
12037845113,12037845120
12037845113,12037845116
12037845116,12037845117
12037845116,12037845112
12037845116,12037845113
12037845120,12037852019
12037845120,12037845113
12037845120,12037845117
12037845117,12037845116
12037845117,12037852018
12037845117,12037845120
12037852018,12037845117
12037852018,12037852024
12037852018,12037852019
12037852019,12037852020
12037852019,12037852018
12037852019,12037845120
12037848112,12037848111
12037851699,12037851708
12037851699,12037851699
12037851699,12037851699
12037851803,12037851804
12037851804,12037851829
12037851804,12037851803
12037851804,12037851810
12037851829,12037851804
12037851829,12037851819
12037851829,12037851844
12037851810,12037851828
12037851810,12037851804
12037851810,12037851819
12037851828,12037851810
12037851828,12037851824
12037851828,12037851870
12037851819,12037851829
12037851819,12037851824
12037851819,12037851810
12037851824,12037851828
12037851824,12037851819
12037851824,12037851858
12037851858,12037851859
12037851858,12037851855
12037851858,12037851824
12037851870,12037851831
12037851870,12037851871
12037851870,12037851828
12037851831,12037851870
12037851831,12037851955
12037851831,12037851955
12037851955,12037851954
12037851955,12037851831
12037851955,12037851831
